"Year","Accidents","Fatalities","FatalAccidents","Departures","AccidentRate","State"
2019,1,0,0,0,null,"ARE"
2019,1,12,1,0,null,"KAZ"
2019,1,0,0,0,null,"TUR"
2019,1,0,0,0,null,"NPL"
2019,1,0,0,0,null,"BIH"
2019,27,6,3,0,null,"USA"
2019,2,0,0,0,null,"VEN"
2019,2,0,0,0,null,"ESP"
2019,2,0,0,0,null,"CHN"
2019,2,27,1,0,null,"COD"
2019,1,0,0,0,null,"UKR"
2019,5,43,2,0,null,"RUS"
2019,1,0,0,0,null,"SWE"
2019,1,0,0,0,null,"IRL"
2019,2,0,0,0,null,"THA"
2019,2,0,0,0,null,"DEU"
2019,2,0,0,0,null,"GBR"
2019,1,0,0,0,null,"CHE"
2019,1,0,0,0,null,"NOR"
2019,2,0,0,0,null,"KEN"
2019,1,0,0,0,null,"HUN"
2019,1,0,0,0,null,"IRN"
2019,1,0,0,0,null,"MEX"
2019,10,0,0,0,null,"CAN"
2019,2,0,0,0,null,"AUT"
2019,2,157,1,0,null,"ETH"
2019,3,0,0,0,null,"KOR"
2019,3,0,0,0,null,"COL"
2019,6,0,0,0,null,"NLD"
2019,2,0,0,0,null,"IDN"
2019,1,0,0,0,null,"SGP"
2020,1,0,0,0,null,"CHL"
2020,1,0,0,0,null,"IDN"
2020,1,0,0,0,null,"THA"
2020,1,176,1,0,null,"UKR"
2020,5,0,0,0,null,"CAN"
2020,3,0,0,0,null,"RUS"
2020,1,0,0,0,null,"KOR"
2020,1,0,0,0,null,"MEX"
2020,3,3,1,0,null,"TUR"
2020,1,0,0,0,null,"IRN"
